course,GPA,A,B,C,D,F,W,semester,year
ARCH 4105,3.36 ,33.00 ,58.00 ,0.00 ,0.00 ,0.00 ,8.00 ,Fall,2009
ARCH 4105,3.14 ,27.00 ,53.00 ,13.00 ,0.00 ,0.00 ,7.00 ,Fall,2010
ARCH 4105,3.09 ,45.00 ,36.00 ,9.00 ,0.00 ,9.00 ,0.00 ,Fall,2011
ARCH 4106,2.53 ,19.00 ,24.00 ,38.00 ,5.00 ,5.00 ,10.00 ,Spring,2008
ARCH 4106,3.38 ,47.00 ,35.00 ,12.00 ,0.00 ,0.00 ,6.00 ,Spring,2009
ARCH 4106,2.85 ,31.00 ,46.00 ,8.00 ,8.00 ,8.00 ,0.00 ,Spring,2010
ARCH 4106,3.75 ,60.00 ,20.00 ,0.00 ,0.00 ,0.00 ,20.00 ,Spring,2011
ARCH 4106,3.33 ,31.00 ,63.00 ,0.00 ,0.00 ,0.00 ,6.00 ,Spring,2012
ARCH 4106,3.00 ,50.00 ,0.00 ,50.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
ARCH 4107,3.36 ,57.00 ,36.00 ,0.00 ,0.00 ,7.00 ,0.00 ,Spring,2011
ARCH 4107,3.80 ,67.00 ,17.00 ,0.00 ,0.00 ,0.00 ,8.00 ,Spring,2012
ARCH 4107,3.63 ,75.00 ,13.00 ,13.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ARCH 4107,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
ARCH 4109,3.67 ,67.00 ,33.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
ARCH 4109,3.40 ,67.00 ,13.00 ,13.00 ,7.00 ,0.00 ,0.00 ,Spring,2009
ARCH 4109,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
GRMN 4010,3.60 ,80.00 ,0.00 ,20.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
GRMN 4010,3.60 ,50.00 ,33.00 ,0.00 ,0.00 ,0.00 ,17.00 ,Fall,2009
GRMN 4012,3.79 ,84.00 ,11.00 ,5.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
MATH 4782,3.34 ,46.50 ,7.00 ,0.00 ,7.00 ,7.00 ,19.50 ,Fall,2009
ECON 4813,3.34 ,35.00 ,40.50 ,7.00 ,0.00 ,0.00 ,3.50 ,Fall,2010
ECON 4813,3.85 ,69.00 ,13.00 ,0.00 ,0.00 ,0.00 ,19.00 ,Fall,2011
ECON 4813,3.52 ,49.20 ,30.00 ,2.80 ,0.00 ,0.00 ,14.60 ,Spring,2008
ECON 4813,2.94 ,31.00 ,19.00 ,19.00 ,0.00 ,2.50 ,23.00 ,Spring,2009
ECON 4813,3.28 ,57.50 ,5.00 ,5.00 ,2.50 ,2.50 ,22.50 ,Spring,2010
ECON 4813,3.60 ,58.00 ,16.00 ,3.00 ,3.00 ,0.00 ,6.00 ,Spring,2011
ECON 4813,3.25 ,36.00 ,36.00 ,14.00 ,0.00 ,0.00 ,7.00 ,Spring,2013
ECON 4813,3.14 ,41.00 ,24.00 ,12.00 ,0.00 ,6.00 ,12.00 ,Summer,2012
AS 2210,3.74 ,93.50 ,0.00 ,0.00 ,0.00 ,6.50 ,0.00 ,Fall,2008
AS 2210,3.21 ,43.00 ,24.00 ,12.00 ,0.00 ,5.00 ,16.50 ,Fall,2009
AS 2210,3.16 ,44.50 ,24.00 ,5.50 ,5.00 ,5.50 ,15.50 ,Fall,2010
AS 2210,3.60 ,53.00 ,16.00 ,8.00 ,0.00 ,0.00 ,23.50 ,Fall,2011
AS 2210,3.49 ,71.00 ,7.50 ,5.00 ,0.00 ,7.50 ,9.50 ,Fall,2012
MGT 3310,3.43 ,46.50 ,44.50 ,4.00 ,1.00 ,0.00 ,4.00 ,Fall,2008
MGT 3310,3.35 ,40.50 ,47.50 ,7.00 ,0.00 ,0.00 ,5.00 ,Fall,2009
MGT 3310,3.26 ,33.00 ,58.00 ,4.00 ,2.00 ,0.00 ,2.00 ,Fall,2010
MGT 3310,3.38 ,41.00 ,50.00 ,5.00 ,0.00 ,0.00 ,5.00 ,Fall,2011
MGT 3310,3.41 ,46.00 ,43.00 ,7.00 ,0.00 ,0.00 ,2.00 ,Fall,2012
MGT 3310,3.00 ,29.00 ,43.50 ,15.50 ,2.00 ,2.50 ,8.00 ,Spring,2008
MGT 3310,3.20 ,30.00 ,56.50 ,6.00 ,1.00 ,1.00 ,6.00 ,Spring,2009
MGT 3310,3.56 ,57.00 ,36.00 ,4.00 ,0.00 ,0.00 ,4.00 ,Spring,2010
MGT 3310,3.07 ,31.00 ,39.50 ,19.00 ,1.50 ,1.50 ,6.00 ,Spring,2011
MGT 3310,3.35 ,41.50 ,39.00 ,8.50 ,1.00 ,0.00 ,7.00 ,Spring,2012
MGT 3310,3.60 ,62.50 ,31.00 ,3.00 ,1.00 ,0.00 ,2.00 ,Spring,2013
MGT 3310,3.18 ,33.00 ,38.00 ,10.00 ,0.00 ,3.00 ,18.00 ,Summer,2009
MGT 3310,3.07 ,17.00 ,72.00 ,10.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
MGT 3310,3.26 ,45.00 ,34.00 ,7.00 ,7.00 ,0.00 ,3.00 ,Summer,2011
MGT 3310,3.60 ,73.00 ,13.00 ,13.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MGT 3310,3.71 ,76.00 ,19.00 ,5.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
LCC 4102,3.75 ,75.00 ,25.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
LCC 4102,3.83 ,83.25 ,16.75 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
LCC 4102,3.50 ,75.00 ,0.00 ,25.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
LCC 4102,3.00 ,50.00 ,0.00 ,50.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
LCC 4102,3.33 ,83.33 ,0.00 ,0.00 ,0.00 ,16.67 ,0.00 ,Summer,2011
LCC 4102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
LCC 4102,3.00 ,0.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
LCC 4100,3.50 ,56.00 ,22.00 ,11.00 ,0.00 ,0.00 ,11.00 ,Fall,2008
LCC 4100,2.67 ,13.00 ,40.00 ,47.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
LCC 4100,3.47 ,71.00 ,18.00 ,6.00 ,0.00 ,6.00 ,0.00 ,Fall,2010
LCC 4100,3.07 ,43.00 ,21.00 ,36.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
LCC 4100,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
LCC 4100,3.44 ,78.00 ,11.00 ,0.00 ,0.00 ,11.00 ,0.00 ,Spring,2008
LCC 4100,3.63 ,69.00 ,25.00 ,6.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
LCC 4100,3.13 ,67.00 ,0.00 ,20.00 ,7.00 ,7.00 ,0.00 ,Spring,2010
LCC 4100,3.94 ,88.00 ,6.00 ,0.00 ,0.00 ,0.00 ,6.00 ,Spring,2011
LCC 4100,3.58 ,63.00 ,32.00 ,5.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
LCC 4100,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
MATH 3012,2.70 ,26.00 ,28.25 ,21.75 ,8.00 ,5.50 ,11.00 ,Fall,2008
MATH 3012,2.90 ,36.50 ,26.50 ,15.50 ,8.50 ,4.00 ,8.50 ,Fall,2009
MATH 3012,2.87 ,37.00 ,20.00 ,18.67 ,6.33 ,4.33 ,14.00 ,Fall,2010
MATH 3012,2.65 ,29.33 ,26.67 ,20.00 ,10.67 ,6.67 ,7.33 ,Fall,2011
MATH 3012,2.84 ,32.33 ,25.67 ,23.67 ,6.67 ,3.67 ,7.67 ,Fall,2012
MATH 3012,2.33 ,16.00 ,16.00 ,29.00 ,7.00 ,6.50 ,25.75 ,Spring,2008
MATH 3012,2.78 ,31.00 ,32.00 ,17.50 ,7.00 ,7.00 ,5.00 ,Spring,2009
MATH 3012,2.95 ,23.00 ,42.50 ,24.00 ,0.50 ,1.00 ,6.50 ,Spring,2010
MATH 3012,2.79 ,38.25 ,17.50 ,18.50 ,6.75 ,6.50 ,12.75 ,Spring,2011
MATH 3012,3.17 ,44.20 ,26.80 ,13.60 ,3.20 ,2.20 ,10.20 ,Spring,2012
MATH 3012,3.10 ,46.20 ,23.00 ,16.00 ,5.80 ,2.40 ,6.60 ,Spring,2013
MATH 3012,2.13 ,20.00 ,14.00 ,23.00 ,20.00 ,11.00 ,11.00 ,Summer,2008
MATH 3012,2.75 ,26.00 ,30.00 ,28.00 ,7.00 ,2.00 ,5.00 ,Summer,2009
MATH 3012,2.39 ,19.50 ,30.00 ,18.00 ,7.50 ,13.00 ,11.50 ,Summer,2010
MATH 3012,2.73 ,31.00 ,24.00 ,22.50 ,10.50 ,4.50 ,7.50 ,Summer,2011
MATH 3012,2.79 ,27.00 ,33.50 ,23.00 ,10.00 ,1.50 ,4.50 ,Summer,2012
MATH 3012,2.54 ,23.50 ,24.50 ,18.00 ,10.50 ,7.50 ,15.50 ,Summer,2013
BC 3610,3.70 ,71.00 ,25.00 ,0.00 ,1.50 ,0.00 ,2.50 ,Spring,2008
BC 3610,3.39 ,41.00 ,52.00 ,3.00 ,0.00 ,0.00 ,3.00 ,Spring,2009
BC 3610,3.55 ,56.00 ,38.00 ,3.00 ,0.00 ,0.00 ,3.00 ,Spring,2010
BC 3610,3.39 ,44.00 ,50.00 ,6.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
BC 3610,3.48 ,60.00 ,36.00 ,0.00 ,0.00 ,4.00 ,0.00 ,Spring,2012
BC 3610,3.29 ,57.00 ,29.00 ,7.00 ,0.00 ,7.00 ,0.00 ,Spring,2013
BMED 3500,3.18 ,29.33 ,59.67 ,11.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
LCC 3234,4.00 ,94.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,Fall,2011
LCC 3234,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
LCC 3234,4.00 ,96.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,Spring,2008
LCC 3234,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
LCC 3234,3.40 ,40.00 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
LCC 3234,3.90 ,89.67 ,10.33 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
LCC 3234,3.95 ,95.00 ,5.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
LCC 3234,3.94 ,94.00 ,6.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
MSE 4775,2.63 ,20.00 ,36.00 ,28.00 ,8.00 ,4.00 ,4.00 ,Fall,2010
MSE 4775,3.23 ,48.00 ,26.00 ,19.00 ,4.00 ,0.00 ,4.00 ,Fall,2011
MSE 4775,2.68 ,15.00 ,54.00 ,12.00 ,12.00 ,4.00 ,0.00 ,Fall,2012
MSE 4775,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
MSE 4775,3.00 ,33.00 ,50.00 ,0.00 ,17.00 ,0.00 ,0.00 ,Spring,2011
MSE 4775,2.86 ,0.00 ,86.00 ,14.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MSE 4775,3.29 ,43.00 ,43.00 ,14.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
HTS 3083,3.29 ,42.00 ,32.00 ,16.00 ,0.00 ,0.00 ,3.00 ,Fall,2010
HTS 3083,2.94 ,40.00 ,14.00 ,26.00 ,6.00 ,3.00 ,11.00 ,Fall,2012
HTS 3083,3.14 ,36.00 ,22.00 ,19.00 ,3.00 ,0.00 ,8.00 ,Spring,2009
HTS 3083,3.15 ,22.50 ,67.50 ,8.50 ,0.00 ,0.00 ,0.00 ,Summer,2010
MSE 4776,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
MSE 4776,3.00 ,0.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MSE 4776,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
COE 2001,2.90 ,33.29 ,29.29 ,22.43 ,5.86 ,2.93 ,6.29 ,Fall,2008
COE 2001,2.79 ,33.23 ,26.23 ,18.69 ,8.15 ,5.62 ,8.08 ,Fall,2009
COE 2001,2.91 ,31.64 ,36.57 ,18.79 ,5.43 ,3.71 ,4.00 ,Fall,2010
COE 2001,2.99 ,35.00 ,35.25 ,16.75 ,5.00 ,2.92 ,4.92 ,Fall,2011
COE 2001,2.98 ,36.93 ,30.53 ,20.13 ,5.93 ,2.20 ,4.33 ,Fall,2012
COE 2001,2.95 ,36.67 ,27.08 ,19.33 ,5.33 ,3.42 ,8.00 ,Spring,2008
COE 2001,2.88 ,38.85 ,23.46 ,15.46 ,9.85 ,4.62 ,7.77 ,Spring,2009
COE 2001,2.81 ,32.64 ,25.79 ,22.00 ,10.00 ,3.00 ,6.57 ,Spring,2010
COE 2001,2.91 ,35.93 ,27.93 ,18.43 ,7.93 ,3.00 ,6.79 ,Spring,2011
COE 2001,2.89 ,28.75 ,38.58 ,18.42 ,6.50 ,2.75 ,4.67 ,Spring,2012
COE 2001,3.02 ,37.77 ,32.00 ,17.00 ,6.69 ,1.92 ,4.69 ,Spring,2013
COE 2001,3.01 ,41.60 ,33.80 ,8.60 ,4.40 ,7.40 ,4.00 ,Summer,2008
COE 2001,2.77 ,27.67 ,32.00 ,18.67 ,6.33 ,5.00 ,10.17 ,Summer,2009
COE 2001,3.18 ,48.20 ,29.00 ,14.40 ,5.00 ,2.00 ,1.80 ,Summer,2010
COE 2001,2.92 ,32.33 ,35.67 ,21.50 ,4.67 ,3.00 ,2.83 ,Summer,2011
COE 2001,3.16 ,40.17 ,35.17 ,14.33 ,3.67 ,1.17 ,5.33 ,Summer,2012
COE 2001,3.03 ,36.50 ,36.83 ,16.67 ,3.50 ,3.17 ,3.50 ,Summer,2013
BMED 3100,2.71 ,24.00 ,35.00 ,25.00 ,10.50 ,2.00 ,3.50 ,Fall,2008
BMED 3100,2.56 ,22.00 ,23.00 ,40.00 ,4.00 ,5.00 ,6.00 ,Fall,2009
BMED 3100,2.96 ,30.00 ,32.50 ,15.50 ,6.50 ,1.00 ,14.50 ,Fall,2010
BMED 3100,2.41 ,12.50 ,34.50 ,32.50 ,13.50 ,3.00 ,3.50 ,Fall,2011
BMED 3100,2.49 ,19.00 ,22.00 ,25.00 ,10.00 ,5.00 ,19.00 ,Fall,2012
BMED 3100,2.26 ,9.00 ,33.00 ,26.00 ,16.00 ,6.00 ,10.00 ,Spring,2009
BMED 3100,2.77 ,22.00 ,47.00 ,14.00 ,10.00 ,4.00 ,4.00 ,Spring,2010
BMED 3100,2.83 ,33.00 ,33.50 ,15.00 ,10.00 ,5.00 ,3.50 ,Spring,2011
BMED 3100,2.71 ,20.00 ,42.50 ,20.00 ,10.00 ,2.50 ,4.50 ,Spring,2012
BMED 3100,2.39 ,13.50 ,33.00 ,25.00 ,12.50 ,6.50 ,9.00 ,Spring,2013
BMED 3100,2.90 ,24.00 ,49.00 ,22.00 ,0.00 ,4.00 ,2.00 ,Summer,2011
BMED 3100,2.64 ,19.00 ,39.00 ,23.00 ,11.00 ,3.00 ,5.00 ,Summer,2012
BMED 3100,2.53 ,17.00 ,27.00 ,41.00 ,2.00 ,5.00 ,7.00 ,Summer,2013
MGT 4303,2.90 ,23.00 ,43.50 ,29.00 ,0.00 ,1.50 ,2.50 ,Fall,2008
MGT 4303,3.32 ,42.50 ,45.50 ,6.50 ,2.50 ,0.00 ,2.50 ,Fall,2009
MGT 4303,3.13 ,30.50 ,50.50 ,16.00 ,1.00 ,0.00 ,2.00 ,Fall,2010
MGT 4303,3.05 ,26.50 ,52.00 ,18.50 ,1.50 ,0.00 ,1.50 ,Fall,2011
MGT 4303,3.09 ,31.00 ,46.50 ,19.00 ,0.00 ,1.00 ,2.50 ,Fall,2012
MGT 4303,3.16 ,26.00 ,55.00 ,9.00 ,1.50 ,0.00 ,6.50 ,Spring,2008
MGT 4303,2.74 ,24.00 ,32.50 ,26.50 ,9.50 ,1.00 ,0.00 ,Spring,2009
MGT 4303,3.15 ,27.00 ,58.00 ,5.50 ,3.50 ,0.00 ,3.50 ,Spring,2010
MGT 4303,3.49 ,54.00 ,37.50 ,2.00 ,2.00 ,0.00 ,4.50 ,Spring,2011
MGT 4303,3.05 ,23.50 ,53.00 ,16.00 ,1.50 ,0.00 ,6.00 ,Spring,2012
MGT 4303,3.15 ,32.00 ,40.50 ,10.50 ,5.00 ,0.00 ,12.00 ,Spring,2013
BC 4730,3.97 ,95.00 ,3.00 ,0.00 ,0.00 ,0.00 ,3.00 ,Spring,2008
BC 4730,3.62 ,69.00 ,23.00 ,8.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
BC 4730,3.80 ,77.00 ,9.00 ,5.00 ,0.00 ,0.00 ,9.00 ,Summer,2010
BC 4730,3.60 ,62.00 ,31.00 ,4.00 ,0.00 ,0.00 ,4.00 ,Summer,2011
BC 4730,4.00 ,83.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17.00 ,Summer,2012
BC 4735,3.00 ,20.00 ,60.00 ,20.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
BC 4735,3.11 ,10.00 ,80.00 ,0.00 ,0.00 ,0.00 ,10.00 ,Fall,2009
BC 4735,3.22 ,25.00 ,42.00 ,8.00 ,0.00 ,0.00 ,25.00 ,Summer,2010
BC 4735,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
MGT 2200,3.16 ,36.00 ,39.50 ,16.00 ,2.00 ,0.50 ,2.00 ,Fall,2008
MGT 2200,3.02 ,30.67 ,43.00 ,17.00 ,4.00 ,1.00 ,3.33 ,Fall,2009
MGT 2200,3.18 ,40.33 ,40.33 ,13.00 ,3.33 ,1.33 ,1.33 ,Fall,2010
MGT 2200,3.41 ,58.33 ,25.33 ,12.00 ,1.67 ,0.67 ,2.00 ,Fall,2011
MGT 2200,3.39 ,53.75 ,30.00 ,11.75 ,2.25 ,0.00 ,1.75 ,Fall,2012
MGT 2200,3.12 ,32.67 ,45.00 ,13.00 ,3.67 ,0.67 ,3.67 ,Spring,2008
MGT 2200,3.15 ,30.00 ,50.00 ,11.50 ,1.50 ,0.50 ,3.50 ,Spring,2009
MGT 2200,2.97 ,27.67 ,46.33 ,15.67 ,5.67 ,1.00 ,3.00 ,Spring,2010
MGT 2200,3.34 ,53.00 ,30.50 ,10.00 ,3.00 ,1.25 ,1.75 ,Spring,2011
MGT 2200,3.35 ,53.00 ,27.00 ,10.50 ,2.75 ,1.25 ,5.00 ,Spring,2012
MGT 2200,3.39 ,55.60 ,29.20 ,8.20 ,4.00 ,0.80 ,1.60 ,Spring,2013
MGT 2200,3.00 ,30.00 ,39.00 ,15.00 ,1.00 ,4.00 ,8.00 ,Summer,2008
MGT 2200,3.25 ,35.00 ,42.00 ,7.00 ,3.00 ,0.00 ,10.00 ,Summer,2009
MGT 2200,3.39 ,43.00 ,35.00 ,6.00 ,0.00 ,1.00 ,13.00 ,Summer,2010
MGT 2200,3.61 ,63.00 ,31.00 ,0.00 ,0.00 ,2.00 ,5.00 ,Summer,2011
MGT 2200,3.36 ,42.00 ,27.00 ,9.00 ,2.00 ,0.00 ,16.00 ,Summer,2012
MGT 2200,3.63 ,71.00 ,18.00 ,4.00 ,4.00 ,0.00 ,4.00 ,Summer,2013
MGT 4309,3.28 ,33.50 ,51.00 ,8.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
MGT 4309,3.18 ,28.00 ,57.00 ,11.00 ,0.00 ,0.00 ,2.00 ,Spring,2012
MGT 4309,3.14 ,31.00 ,50.00 ,17.00 ,0.00 ,0.00 ,2.00 ,Spring,2013
MGT 4308,2.96 ,31.00 ,41.00 ,20.00 ,4.00 ,2.00 ,2.00 ,Fall,2011
MGT 4308,3.40 ,54.50 ,32.00 ,10.00 ,2.50 ,0.00 ,1.00 ,Fall,2012
MGT 4308,2.95 ,34.00 ,34.00 ,20.00 ,10.00 ,0.00 ,0.00 ,Spring,2011
MGT 4308,3.45 ,61.00 ,26.00 ,7.00 ,2.00 ,2.00 ,0.00 ,Spring,2012
MGT 4308,3.38 ,50.00 ,33.00 ,5.00 ,5.00 ,0.00 ,5.00 ,Spring,2013
CEE 4300,3.35 ,35.00 ,56.00 ,2.00 ,0.00 ,0.00 ,7.00 ,Fall,2008
CEE 4300,2.80 ,28.00 ,37.00 ,24.00 ,9.00 ,2.00 ,0.00 ,Fall,2009
CEE 4300,3.64 ,66.00 ,24.00 ,5.00 ,0.00 ,0.00 ,5.00 ,Fall,2010
CEE 4300,3.59 ,67.00 ,24.00 ,9.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
CEE 4300,3.36 ,55.00 ,34.00 ,4.00 ,4.00 ,2.00 ,0.00 ,Fall,2012
CEE 4300,3.36 ,40.00 ,55.00 ,4.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
CEE 4300,3.69 ,75.50 ,15.50 ,7.00 ,0.00 ,0.00 ,2.00 ,Spring,2009
CEE 4300,2.90 ,10.00 ,57.00 ,17.67 ,1.33 ,0.00 ,14.00 ,Spring,2010
CEE 4300,3.08 ,38.50 ,30.25 ,28.50 ,0.00 ,0.50 ,2.25 ,Spring,2011
CEE 4300,3.67 ,72.67 ,23.33 ,1.33 ,1.33 ,0.67 ,0.67 ,Spring,2012
CEE 4300,2.62 ,27.50 ,12.00 ,56.00 ,4.50 ,0.00 ,0.00 ,Spring,2013
CEE 4300,2.61 ,13.50 ,27.00 ,42.25 ,2.00 ,0.00 ,15.25 ,Summer,2008
CEE 4300,3.00 ,20.00 ,60.00 ,20.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
CEE 4300,3.59 ,74.00 ,9.00 ,9.00 ,4.00 ,0.00 ,4.00 ,Summer,2010
CEE 4300,3.36 ,45.00 ,45.00 ,9.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
CEE 4300,3.74 ,80.50 ,13.00 ,6.50 ,0.00 ,0.00 ,0.00 ,Summer,2012
CS 1050,3.17 ,47.00 ,31.00 ,10.00 ,5.00 ,4.00 ,4.00 ,Fall,2008
CS 1050,2.75 ,28.75 ,34.50 ,17.00 ,7.50 ,6.50 ,5.50 ,Fall,2009
CS 1050,2.64 ,24.50 ,31.75 ,24.25 ,8.50 ,5.75 ,5.00 ,Fall,2010
CS 1050,3.08 ,42.00 ,24.75 ,13.50 ,3.00 ,4.50 ,12.00 ,Spring,2008
CS 1050,3.06 ,32.33 ,32.67 ,17.33 ,1.33 ,3.00 ,14.00 ,Spring,2009
CS 1050,2.63 ,19.25 ,37.25 ,27.50 ,9.75 ,2.50 ,3.75 ,Spring,2010
CS 1050,2.76 ,24.25 ,36.75 ,24.75 ,9.00 ,1.50 ,4.25 ,Spring,2011
CS 1050,3.30 ,41.00 ,35.00 ,14.00 ,0.00 ,0.00 ,10.00 ,Summer,2009
CS 1050,3.11 ,36.00 ,33.00 ,18.00 ,0.00 ,3.00 ,10.00 ,Summer,2010
APPH 3801,3.86 ,86.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
APPH 3803,2.90 ,33.00 ,25.00 ,17.00 ,0.00 ,8.00 ,8.00 ,Fall,2012
APPH 3803,4.00 ,90.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
APPH 3802,3.60 ,50.00 ,33.00 ,0.00 ,0.00 ,0.00 ,17.00 ,Summer,2013
ECE 2893,2.89 ,48.00 ,13.00 ,20.00 ,8.00 ,8.00 ,5.00 ,Spring,2011
PUBP 4823,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
PUBP 4823,3.23 ,54.00 ,31.00 ,8.00 ,0.00 ,8.00 ,0.00 ,Spring,2011
PUBP 4823,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
APPH 4100,3.00 ,14.00 ,71.00 ,14.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
APPH 4100,3.00 ,50.00 ,17.00 ,17.00 ,17.00 ,0.00 ,0.00 ,Spring,2009
APPH 4100,3.13 ,38.00 ,38.00 ,25.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
APPH 4100,2.75 ,0.00 ,60.00 ,20.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
APPH 4100,3.67 ,67.00 ,33.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ISYE 3790,3.50 ,44.00 ,44.00 ,0.00 ,0.00 ,0.00 ,11.00 ,Fall,2008
ISYE 3790,3.29 ,22.00 ,56.00 ,0.00 ,0.00 ,0.00 ,22.00 ,Fall,2009
ISYE 3790,3.00 ,0.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
ISYE 3790,3.40 ,70.00 ,20.00 ,0.00 ,0.00 ,10.00 ,0.00 ,Spring,2009
GRMN 3024,3.33 ,50.00 ,30.00 ,5.00 ,0.00 ,5.00 ,5.00 ,Fall,2009
GRMN 3024,2.85 ,20.00 ,47.00 ,13.00 ,0.00 ,7.00 ,13.00 ,Fall,2012
GRMN 3024,3.46 ,56.00 ,19.00 ,0.00 ,0.00 ,6.00 ,19.00 ,Spring,2008
GRMN 3024,3.62 ,52.00 ,27.00 ,3.50 ,0.00 ,0.00 ,11.00 ,Spring,2011
GRMN 3025,2.78 ,14.00 ,50.00 ,9.00 ,5.00 ,5.00 ,9.00 ,Fall,2008
GRMN 3025,2.64 ,17.00 ,33.00 ,17.00 ,6.00 ,6.00 ,6.00 ,Spring,2010
GRMN 3026,3.25 ,14.00 ,43.00 ,0.00 ,0.00 ,0.00 ,29.00 ,Fall,2011
CHBE 4573,4.00 ,67.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.00 ,Fall,2009
CHBE 4573,3.67 ,67.00 ,33.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
