courseID,profID,courseID.1,Course,Section,Year,Prof,A,B,C,D,F,W,Size,Level,GPA,Y,AverageGPA,Semester
CS4710,GUERRACONCETTINA,CS4710,CS 4710,A,2010,"Guerra, Concettina",83,8,0,0,0,8,Small (10-20 Students),Undergraduate,3.91,2010,3.91,Fall
CS4710,GUERRACONCETTINA,CS4710,CS 4710,A,2011,"Guerra, Concettina",82,9,0,0,9,0,Small (10-20 Students),Undergraduate,3.55,2011,3.55,Fall
CS4710,GUERRACONCETTINA,CS4710,CS 4710,A,2012,"Guerra, Concettina",100,0,0,0,0,0,Small (10-20 Students),Undergraduate,4.0,2012,4.0,Fall
CS4245,APOSTOLICOALBERTO,CS4245,CS 4245,A,2009,"Apostolico, Alberto",43,36,7,0,0,7,Small (10-20 Students),Undergraduate,3.42,2009,3.42,Fall
CS4245,GRAYALEXANDERG,CS4245,CS 4245,A,2010,"Gray, Alexander G",29,29,11,0,0,21,Mid-Size (21-30 Students),Undergraduate,3.26,2010,3.26,Fall
CS4001,ESSAIRFANA,CS4001,CS 4001,C,2008,"Essa, Irfan A",58,26,11,0,0,5,Small (10-20 Students),Undergraduate,3.5,2008,3.2380000000000004,Spring
CS4001,POTTSCOLIN,CS4001,CS 4001,A,2008,"Potts, Colin",59,19,11,0,11,0,Mid-Size (21-30 Students),Undergraduate,3.15,2008,3.2380000000000004,Spring
CS4001,POTTSCOLIN,CS4001,CS 4001,B,2008,"Potts, Colin",50,16,13,6,6,9,Large (31-49 Students),Undergraduate,3.07,2008,3.2380000000000004,Spring
CS4001,POTTSCOLIN,CS4001,CS 4001,ROX,2008,"Potts, Colin",59,35,6,0,0,0,Small (10-20 Students),Undergraduate,3.53,2008,3.2380000000000004,Summer
CS4001,SUMMETVALERIE,CS4001,CS 4001,B,2008,"Summet, Valerie",24,41,17,0,3,14,Mid-Size (21-30 Students),Undergraduate,2.96,2008,3.2380000000000004,Summer
CS4001,RUGABERJONSPENCER,CS4001,CS 4001,A,2008,"Rugaber, Jon Spencer",16,44,41,0,0,0,Large (31-49 Students),Undergraduate,2.75,2008,3.2380000000000004,Summer
CS4001,ORSOALESSANDRO,CS4001,CS 4001,RBA,2008,"Orso, Alessandro",47,39,8,6,0,0,Large (31-49 Students),Undergraduate,3.28,2008,3.2380000000000004,Summer
CS4001,ORSOALESSANDRO,CS4001,CS 4001,C,2008,"Orso, Alessandro",59,14,21,3,3,0,Mid-Size (21-30 Students),Undergraduate,3.21,2008,3.2380000000000004,Fall
CS4001,BRUCKMANAMYS,CS4001,CS 4001,B,2008,"Bruckman, Amy S",58,26,3,0,0,13,Large (31-49 Students),Undergraduate,3.63,2008,3.2380000000000004,Fall
CS4001,WESTEYNTRACYL,CS4001,CS 4001,A,2008,"Westeyn, Tracy L",51,23,17,3,0,6,Large (31-49 Students),Undergraduate,3.3,2008,3.2380000000000004,Fall
CS4001,BADREALBERTN,CS4001,CS 4001,RMZ,2009,"Badre, Albert N",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2009,3.4933333333333327,Spring
CS4001,POTTSCOLIN,CS4001,CS 4001,B,2009,"Potts, Colin",37,37,14,3,0,9,Large (31-49 Students),Undergraduate,3.19,2009,3.4933333333333327,Spring
CS4001,MCCRACKENWMICHAEL,CS4001,CS 4001,A,2009,"McCracken, W Michael",56,28,0,0,10,5,Large (31-49 Students),Undergraduate,3.27,2009,3.4933333333333327,Spring
CS4001,SUMMETJAYW,CS4001,CS 4001,C,2009,"Summet, Jay W",53,23,15,0,0,10,Large (31-49 Students),Undergraduate,3.42,2009,3.4933333333333327,Spring
CS4001,POTTSCOLIN,CS4001,CS 4001,R,2009,"Potts, Colin",56,44,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.56,2009,3.4933333333333327,Summer
CS4001,DUNLAPRALPHSYLVESTER,CS4001,CS 4001,RM1,2009,"Dunlap, Ralph Sylvester",80,20,0,0,0,0,Small (10-20 Students),Undergraduate,3.8,2009,3.4933333333333327,Summer
CS4001,DELLAERTFRANK,CS4001,CS 4001,RB1,2009,"Dellaert, Frank",71,19,10,0,0,0,Large (31-49 Students),Undergraduate,3.61,2009,3.4933333333333327,Summer
CS4001,HENDERSONVALERIELYNN,CS4001,CS 4001,B,2009,"Henderson, Valerie Lynn",53,31,6,0,3,6,Large (31-49 Students),Undergraduate,3.4,2009,3.4933333333333327,Summer
CS4001,RUGABERJONSPENCER,CS4001,CS 4001,A,2009,"Rugaber, Jon Spencer",50,21,21,0,3,6,Large (31-49 Students),Undergraduate,3.22,2009,3.4933333333333327,Summer
CS4001,ORSOALESSANDRO,CS4001,CS 4001,A,2009,"Orso, Alessandro",58,26,3,3,0,11,Large (31-49 Students),Undergraduate,3.56,2009,3.4933333333333327,Fall
CS4001,BRUCKMANAMYS,CS4001,CS 4001,B,2009,"Bruckman, Amy S",65,23,10,0,0,3,Large (31-49 Students),Undergraduate,3.56,2009,3.4933333333333327,Fall
CS4001,POTTSCOLIN,CS4001,CS 4001,C,2009,"Potts, Colin",45,39,14,0,0,2,Large (31-49 Students),Undergraduate,3.33,2009,3.4933333333333327,Fall
CS4001,POTTSCOLIN,CS4001,CS 4001,A,2010,"Potts, Colin",57,36,7,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.5,2010,3.5425,Spring
CS4001,ESSAIRFANA,CS4001,CS 4001,C,2010,"Essa, Irfan A",53,47,0,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.53,2010,3.5425,Spring
CS4001,ZEGURAELLEN,CS4001,CS 4001,B,2010,"Zegura, Ellen",87,13,0,0,0,0,Large (31-49 Students),Undergraduate,3.87,2010,3.5425,Spring
CS4001,DUNLAPRALPHSYLVESTER,CS4001,CS 4001,R,2010,"Dunlap, Ralph Sylvester",78,11,11,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.67,2010,3.5425,Summer
CS4001,POTTSCOLIN,CS4001,CS 4001,ROX,2010,"Potts, Colin",70,30,0,0,0,0,Small (10-20 Students),Undergraduate,3.7,2010,3.5425,Summer
CS4001,ESSAIRFANA,CS4001,CS 4001,RBA,2010,"Essa, Irfan A",86,10,3,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.83,2010,3.5425,Summer
CS4001,SUMMETJAYW,CS4001,CS 4001,B,2010,"Summet, Jay W",43,49,6,3,0,0,Large (31-49 Students),Undergraduate,3.31,2010,3.5425,Summer
CS4001,HENDERSONVALERIELYNN,CS4001,CS 4001,A,2010,"Henderson, Valerie Lynn",38,45,10,0,5,2,Large (31-49 Students),Undergraduate,3.15,2010,3.5425,Summer
CS4001,POTTSCOLIN,CS4001,CS 4001,HP,2010,"Potts, Colin",88,6,0,0,0,6,Small (10-20 Students),Undergraduate,3.94,2010,3.5425,Fall
CS4001,OMOJOKUNOLUFISAYOA,CS4001,CS 4001,B,2010,"Omojokun, Olufisayo A",74,9,0,6,3,9,Large (31-49 Students),Undergraduate,3.58,2010,3.5425,Fall
CS4001,GRINTERREBECCAELIZABETH,CS4001,CS 4001,C,2010,"Grinter, Rebecca Elizabeth",26,62,0,3,8,3,Large (31-49 Students),Undergraduate,2.97,2010,3.5425,Fall
CS4001,BRUCKMANAMYS,CS4001,CS 4001,A,2010,"Bruckman, Amy S",53,25,8,3,0,13,Large (31-49 Students),Undergraduate,3.46,2010,3.5425,Fall
CS4001,RUGABERJONSPENCER,CS4001,CS 4001,B,2011,"Rugaber, Jon Spencer",44,29,15,0,6,6,Large (31-49 Students),Undergraduate,3.13,2011,3.5381818181818185,Spring
CS4001,ESSAIRFANA,CS4001,CS 4001,C,2011,"Essa, Irfan A",63,31,3,3,0,0,Large (31-49 Students),Undergraduate,3.54,2011,3.5381818181818185,Spring
CS4001,BRUCKMANAMYS,CS4001,CS 4001,A,2011,"Bruckman, Amy S",38,38,15,3,0,8,Large (31-49 Students),Undergraduate,3.19,2011,3.5381818181818185,Spring
CS4001,POTTSCOLIN,CS4001,CS 4001,ROX,2011,"Potts, Colin",90,10,0,0,0,0,Small (10-20 Students),Undergraduate,3.9,2011,3.5381818181818185,Summer
CS4001,OMOJOKUNOLUFISAYOA,CS4001,CS 4001,B,2011,"Omojokun, Olufisayo A",67,33,0,0,0,0,Small (10-20 Students),Undergraduate,3.67,2011,3.5381818181818185,Summer
CS4001,SUMMETJAYW,CS4001,CS 4001,A,2011,"Summet, Jay W",58,30,0,3,0,9,Large (31-49 Students),Undergraduate,3.57,2011,3.5381818181818185,Summer
CS4001,DELLAERTFRANK,CS4001,CS 4001,RBA,2011,"Dellaert, Frank",89,8,3,0,0,0,Large (31-49 Students),Undergraduate,3.86,2011,3.5381818181818185,Summer
CS4001,MCCRACKENWMICHAEL,CS4001,CS 4001,RMZ,2011,"McCracken, W Michael",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2011,3.5381818181818185,Fall
CS4001,MYNATTELIZABETHD,CS4001,CS 4001,B,2011,"Mynatt, Elizabeth D",55,32,8,0,0,5,Large (31-49 Students),Undergraduate,3.5,2011,3.5381818181818185,Fall
CS4001,POTTSCOLIN,CS4001,CS 4001,C,2011,"Potts, Colin",38,49,5,0,3,5,Large (31-49 Students),Undergraduate,3.27,2011,3.5381818181818185,Fall
CS4001,GRINTERREBECCAELIZABETH,CS4001,CS 4001,A,2011,"Grinter, Rebecca Elizabeth",53,28,10,0,5,5,Large (31-49 Students),Undergraduate,3.29,2011,3.5381818181818185,Fall
CS4001,HARROLDMARYJEAN,CS4001,CS 4001,IP,2012,"Harrold, Mary Jean",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2012,3.6136363636363638,Spring
CS4001,HARROLDMARYJEAN,CS4001,CS 4001,A,2012,"Harrold, Mary Jean",56,25,17,3,0,0,Large (31-49 Students),Undergraduate,3.33,2012,3.6136363636363638,Spring
CS4001,LEVANONGUY,CS4001,CS 4001,B,2012,"Levanon, Guy",68,21,5,3,0,3,Large (31-49 Students),Undergraduate,3.59,2012,3.6136363636363638,Spring
CS4001,MARSICANOKRISTINVADAS,CS4001,CS 4001,C,2012,"Marsicano, Kristin Vadas",60,20,8,3,3,8,Large (31-49 Students),Undergraduate,3.43,2012,3.6136363636363638,Spring
CS4001,FIESLERCASEYL.,CS4001,CS 4001,A,2012,"Fiesler, Casey L.",62,29,5,0,5,0,Mid-Size (21-30 Students),Undergraduate,3.43,2012,3.6136363636363638,Summer
CS4001,PHILLIPSJRCHARLESEDWARD,CS4001,CS 4001,B,2012,"Phillips JR, Charles Edward",89,7,4,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.85,2012,3.6136363636363638,Summer
CS4001,SWEATMONICA,CS4001,CS 4001,R,2012,"Sweat, Monica",80,17,2,0,0,0,Large (31-49 Students),Undergraduate,3.78,2012,3.6136363636363638,Summer
CS4001,FIESLERCASEYL.,CS4001,CS 4001,IP,2012,"Fiesler, Casey L.",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2012,3.6136363636363638,Fall
CS4001,FIESLERCASEYL.,CS4001,CS 4001,C,2012,"Fiesler, Casey L.",56,39,6,0,0,0,Large (31-49 Students),Undergraduate,3.5,2012,3.6136363636363638,Fall
CS4001,BRUCKMANAMYS,CS4001,CS 4001,B,2012,"Bruckman, Amy S",64,26,3,0,5,3,Large (31-49 Students),Undergraduate,3.47,2012,3.6136363636363638,Fall
CS4001,GRINTERREBECCAELIZABETH,CS4001,CS 4001,A,2012,"Grinter, Rebecca Elizabeth",49,34,7,0,2,7,Large (31-49 Students),Undergraduate,3.37,2012,3.6136363636363638,Fall
CS4001,HARROLDMARYJEAN,CS4001,CS 4001,A,2013,"Harrold, Mary Jean",62,15,10,0,10,3,Large (31-49 students),Undergraduate,3.21,2013,3.5383333333333327,Spring
CS4001,MARSICANOKRISTINVADAS,CS4001,CS 4001,B,2013,"Marsicano, Kristin Vadas",53,28,10,3,5,3,Large (31-49 students),Undergraduate,3.23,2013,3.5383333333333327,Spring
CS4001,DEMILLORICHARDA,CS4001,CS 4001,C,2013,"DeMillo, Richard A",66,21,3,3,0,5,Large (31-49 students),Undergraduate,3.63,2013,3.5383333333333327,Spring
CS4001,PHILLIPSJR,CS4001,CS 4001,A,2013,"Phillips JR,Charles Edward",90,0,3,0,3,3,Mid-size (21-30 Students),Undergraduate,3.79,2013,3.5383333333333327,Summer
CS4001,PHILLIPSJR,CS4001,CS 4001,B,2013,"Phillips JR,Charles Edward",86,7,3,0,0,3,Mid-size (21-30 Students),Undergraduate,3.86,2013,3.5383333333333327,Summer
CS4001,VEMPALASAN,CS4001,CS 4001,R,2013,"Vempala,Santosh Srinivas",63,23,13,0,0,0,Large (31-49 Students),Undergraduate,3.51,2013,3.5383333333333327,Summer
CS4002,ARKINRONALDC,CS4002,CS 4002,A,2008,"Arkin, Ronald C",53,24,6,3,3,12,Large (31-49 Students),Undergraduate,3.37,2008,3.37,Spring
CS4002,ARKINRONALDC,CS4002,CS 4002,A,2010,"Arkin, Ronald C",57,23,7,0,0,13,Mid-Size (21-30 Students),Undergraduate,3.58,2010,3.58,Spring
CS4002,ARKINRONALDC,CS4002,CS 4002,A,2011,"Arkin, Ronald C",63,25,3,0,3,6,Large (31-49 Students),Undergraduate,3.53,2011,3.53,Spring
CS4002,ARKINRONALDC,CS4002,CS 4002,A,2013,"Arkin, Ronald C",52,19,6,0,13,6,Large (31-49 students),Undergraduate,3.07,2013,3.07,Spring
CS4777,LEFTONLEW,CS4777,CS 4777,A,2008,"Lefton, Lew",33,25,17,8,17,0,Small (10-20 Students),Undergraduate,2.5,2008,2.5,Fall
CS4777,GUGLIELMINICOLA,CS4777,CS 4777,A,2009,"Guglielmi, Nicola",83,0,0,0,0,17,Very Small (Fewer than 10 Students),Undergraduate,4.0,2009,4.0,Fall
CS4777,LEFTONLEWE,CS4777,CS 4777,A,2010,"Lefton, Lew E",25,50,0,25,0,0,Very Small (Fewer than 10 Students),Undergraduate,2.75,2010,2.75,Fall
CS4777,LEFTONLEWE,CS4777,CS 4777,A,2012,"Lefton, Lew E",75,0,0,0,0,25,Very Small (Fewer than 10 Students),Undergraduate,4.0,2012,4.0,Fall
CS4770,MACINTYREBLAIR,CS4770,CS 4770,A,2009,"MacIntyre, Blair",56,44,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.56,2009,3.56,Spring
CS4770,BOLTERJAYD,CS4770,CS 4770,RMZ,2011,"Bolter, Jay D",40,60,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.4,2011,3.4,Spring
CS4770,MACINTYREBLAIR,CS4770,CS 4770,A,2012,"MacIntyre, Blair",33,17,0,0,17,33,Very Small (Fewer than 10 Students),Undergraduate,2.75,2012,2.75,Spring
CS4770,BOLTERJAYD,CS4770,CS 4770,A,2013,"Bolter, Jay D",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4635,GOELASHOKK,CS4635,CS 4635,A,2008,"Goel, Ashok K",56,25,0,0,6,13,Small (10-20 Students),Undergraduate,3.43,2008,3.43,Fall
CS4635,GOELASHOKK,CS4635,CS 4635,A,2009,"Goel, Ashok K",45,17,10,3,3,21,Mid-Size (21-30 Students),Undergraduate,3.22,2009,3.22,Fall
CS4635,GOELASHOKK,CS4635,CS 4635,A,2010,"Goel, Ashok K",55,23,3,3,0,16,Large (31-49 Students),Undergraduate,3.54,2010,3.54,Fall
CS4635,GOELASHOKK,CS4635,CS 4635,A,2011,"Goel, Ashok K",38,27,11,5,5,14,Large (31-49 Students),Undergraduate,3.0,2011,3.0,Fall
CS4635,GOELASHOKK,CS4635,CS 4635,A,2012,"Goel, Ashok K",54,15,10,8,0,13,Large (31-49 Students),Undergraduate,3.32,2012,3.32,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A2,2011,"Summet, Jay W",38,38,0,25,0,0,Very Small (Fewer than 10 Students),Undergraduate,2.88,2011,2.9216666666666664,Summer
CS2316,SUMMETJAYW,CS2316,CS 2316,A1,2011,"Summet, Jay W",26,39,30,4,0,0,Mid-Size (21-30 Students),Undergraduate,2.87,2011,2.9216666666666664,Summer
CS2316,SUMMETJAYW,CS2316,CS 2316,A4,2011,"Summet, Jay W",33,40,15,0,6,6,Large (31-49 Students),Undergraduate,3.0,2011,2.9216666666666664,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A2,2011,"Summet, Jay W",33,51,4,6,2,4,Large (31-49 Students),Undergraduate,3.11,2011,2.9216666666666664,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A3,2011,"Summet, Jay W",22,53,8,8,6,2,Large (31-49 Students),Undergraduate,2.79,2011,2.9216666666666664,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A1,2011,"Summet, Jay W",32,38,16,8,4,2,Very Large (50 Students or More),Undergraduate,2.88,2011,2.9216666666666664,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A1,2012,"Summet, Jay W",16,33,25,12,0,14,Very Large (50 Students or More),Undergraduate,2.61,2012,2.9266666666666667,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A2,2012,"Summet, Jay W",29,45,18,4,2,2,Very Large (50 Students or More),Undergraduate,2.98,2012,2.9266666666666667,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A4,2012,"Summet, Jay W",29,45,16,6,2,2,Very Large (50 Students or More),Undergraduate,2.96,2012,2.9266666666666667,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A3,2012,"Summet, Jay W",35,38,15,2,4,6,Very Large (50 Students or More),Undergraduate,3.04,2012,2.9266666666666667,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A2,2012,"Summet, Jay W",13,42,22,4,4,11,Large (31-49 Students),Undergraduate,2.64,2012,2.9266666666666667,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A4,2012,"Summet, Jay W",24,39,15,2,4,13,Large (31-49 Students),Undergraduate,2.9,2012,2.9266666666666667,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A1,2012,"Summet, Jay W",31,39,16,4,0,10,Large (31-49 Students),Undergraduate,3.07,2012,2.9266666666666667,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A5,2012,"Summet, Jay W",24,43,12,0,4,16,Large (31-49 Students),Undergraduate,3.0,2012,2.9266666666666667,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A3,2012,"Summet, Jay W",32,50,14,2,0,2,Very Large (50 Students or More),Undergraduate,3.14,2012,2.9266666666666667,Fall
CS2316,SUMMETJAYW,CS2316,CS 2316,A1,2013,"Summet, Jay W",32,26,18,16,0,5,Large (31-49 students),Undergraduate,2.8,2013,2.98125,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A2,2013,"Summet, Jay W",30,30,13,10,3,13,Mid-size (21-30 students),Undergraduate,2.85,2013,2.98125,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A3,2013,"Summet, Jay W",55,26,6,2,4,6,Large (31-49 students),Undergraduate,3.34,2013,2.98125,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A4,2013,"Summet, Jay W",48,26,14,6,4,2,Very Large (50 students or more),Undergraduate,3.1,2013,2.98125,Spring
CS2316,SUMMETJAYW,CS2316,CS 2316,A5,2013,"Summet, Jay W",40,23,20,3,10,3,Mid-size (21-30 students),Undergraduate,2.83,2013,2.98125,Spring
CS2316,DUNLAPRALP,CS2316,CS 2316,R,2013,"Dunlap,Ralph Sylvester",56,33,11,0,0,0,Small (10-20 Students),Undergraduate,3.44,2013,2.98125,Summer
CS2316,SUMMETJAYW,CS2316,CS 2316,QUP,2013,"Summet,Jay W",33,19,24,10,10,5,Mid-size (21-30 Students),Undergraduate,2.6,2013,2.98125,Summer
CS2316,SUMMETJAYW,CS2316,CS 2316,A,2013,"Summet,Jay W",31,29,24,8,0,8,Large (31-49 Students),Undergraduate,2.89,2013,2.98125,Summer
CS4460,STASKOJOHNT,CS4460,CS 4460,A,2009,"Stasko, John T",6,44,17,11,6,6,Small (10-20 Students),Undergraduate,2.4,2009,2.4,Spring
CS4460,STASKOJOHNT,CS4460,CS 4460,A,2010,"Stasko, John T",5,32,23,23,14,5,Mid-Size (21-30 Students),Undergraduate,1.9,2010,2.45,Spring
CS4460,FOLEYJAMESD,CS4460,CS 4460,R,2010,"Foley, James D",0,100,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.0,2010,2.45,Fall
CS4460,FOLEYJAMESD,CS4460,CS 4460,A,2011,"Foley, James D",23,25,45,5,0,0,Large (31-49 Students),Undergraduate,2.67,2011,3.0,Spring
CS4460,FOLEYJAMESD,CS4460,CS 4460,RBA,2011,"Foley, James D",39,55,6,0,0,0,Large (31-49 Students),Undergraduate,3.33,2011,3.0,Summer
CS4460,FOLEYJAMESD,CS4460,CS 4460,A,2012,"Foley, James D",47,40,5,0,0,5,Large (31-49 Students),Undergraduate,3.46,2012,3.335,Spring
CS4460,FOLEYJAMESD,CS4460,CS 4460,A,2012,"Foley, James D",36,38,17,0,0,7,Large (31-49 Students),Undergraduate,3.21,2012,3.335,Fall
CS4464,ESSAIRFANA,CS4464,CS 4464,A,2010,"Essa, Irfan A",37,58,0,0,0,5,Small (10-20 Students),Undergraduate,3.39,2010,3.39,Spring
CS4464,ESSAIRFANA,CS4464,CS 4464,A,2012,"Essa, Irfan A",58,23,15,4,0,0,Mid-Size (21-30 Students),Undergraduate,3.35,2012,3.35,Spring
CS4464,ESSAIRFANA,CS4464,CS 4464,R,2013,"Essa,Irfan A",72,28,0,0,0,0,Small (10-20 Students),Undergraduate,3.72,2013,3.72,Summer
CS4251,FEAMSTERNICHOLASG,CS4251,CS 4251,B,2008,"Feamster, Nicholas G",64,21,0,0,0,0,Small (10-20 Students),Undergraduate,3.75,2008,3.79,Spring
CS4251,FEAMSTERNICHOLASG,CS4251,CS 4251,A,2008,"Feamster, Nicholas G",59,12,0,0,0,6,Small (10-20 Students),Undergraduate,3.83,2008,3.79,Fall
CS4251,XUJUN,CS4251,CS 4251,A,2011,"Xu, Jun",65,24,6,0,0,6,Small (10-20 Students),Undergraduate,3.63,2011,3.63,Spring
CS4251,XUJUN,CS4251,CS 4251,A,2012,"Xu, Jun",30,50,15,0,0,5,Small (10-20 Students),Undergraduate,3.16,2012,3.16,Spring
CS4251,XUJUN,CS4251,CS 4251,A,2013,"Xu, Jun",50,33,11,0,0,6,Small (10-20 students),Undergraduate,3.41,2013,3.41,Spring
CS4392,RUGABERJONSPENCER,CS4392,CS 4392,A,2009,"Rugaber, Jon Spencer",50,33,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.6,2009,3.6,Fall
CS4255,CLARKRUSSELLJ,CS4255,CS 4255,A,2009,"Clark, Russell J",67,33,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.67,2009,3.67,Spring
CS4540,MIHAILKALOMIRE-ELENI,CS4540,CS 4540,A,2009,"Mihail, Kalomire-Eleni",57,7,0,0,7,21,Small (10-20 Students),Undergraduate,3.5,2009,3.5,Fall
CS4540,MIHAILKALOMIRE-ELENI,CS4540,CS 4540,A,2010,"Mihail, Kalomire-Eleni",65,24,6,0,0,6,Small (10-20 Students),Undergraduate,3.63,2010,3.63,Fall
CS4540,RANDALLDANA,CS4540,CS 4540,A,2011,"Randall, Dana",56,38,6,0,0,0,Small (10-20 Students),Undergraduate,3.5,2011,3.5,Fall
CS4540,RANDALLDANA,CS4540,CS 4540,A,2012,"Randall, Dana",37,30,13,0,3,7,Mid-Size (21-30 Students),Undergraduate,3.16,2012,3.16,Fall
CS4540,MIHAILKALOMIRE-ELENI,CS4540,CS 4540,A,2013,"Mihail, Kalomire-Eleni",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4605,STARNERTHADE,CS4605,CS 4605,A,2008,"Starner, Thad E",53,32,0,0,0,16,Small (10-20 Students),Undergraduate,3.63,2008,3.63,Fall
CS4605,ABOWDGREGORYD,CS4605,CS 4605,A,2009,"Abowd, Gregory D",48,43,5,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.45,2009,3.45,Fall
CS4605,ABOWDGREGORYD,CS4605,CS 4605,A,2010,"Abowd, Gregory D",44,50,6,0,0,0,Small (10-20 Students),Undergraduate,3.39,2010,3.39,Fall
CS4605,ABOWDGREGORYD,CS4605,CS 4605,A,2011,"Abowd, Gregory D",67,19,5,0,0,10,Mid-Size (21-30 Students),Undergraduate,3.68,2011,3.68,Fall
CS4605,ABOWDGREGORYD,CS4605,CS 4605,A,2013,"Abowd, Gregory D",69,23,8,0,0,0,Large (31-49 students),Undergraduate,3.62,2013,3.62,Spring
CS3651,SUMMETJAYW,CS3651,CS 3651,A,2009,"Summet, Jay W",56,6,6,0,0,31,Small (10-20 Students),Undergraduate,3.73,2009,3.73,Spring
CS3651,STARNERTHADE,CS3651,CS 3651,A,2010,"Starner, Thad E",73,23,4,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.69,2010,3.775,Spring
CS3651,STARNERTHADE,CS3651,CS 3651,A,2010,"Starner, Thad E",86,14,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.86,2010,3.775,Summer
CS3651,SUMMETJAYW,CS3651,CS 3651,A,2011,"Summet, Jay W",86,14,0,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.86,2011,3.86,Spring
CS3651,STALLWORTHCEDRICT,CS3651,CS 3651,A,2012,"Stallworth, Cedric T",62,10,17,0,0,10,Mid-Size (21-30 Students),Undergraduate,3.5,2012,3.375,Spring
CS3651,STALLWORTHCEDRICT,CS3651,CS 3651,A,2012,"Stallworth, Cedric T",63,13,13,13,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.25,2012,3.375,Summer
CS3651,STARNERTHADE,CS3651,CS 3651,A,2013,"Starner, Thad E",61,29,6,3,0,0,Large (31-49 students),Undergraduate,3.48,2013,3.575,Spring
CS3651,SUMMETJAYW,CS3651,CS 3651,A,2013,"Summet,Jay W",67,33,0,0,0,0,Small (10-20 Students),Undergraduate,3.67,2013,3.575,Summer
CS3650,BALCHTUCKERR,CS3650,CS 3650,A,2008,"Balch, Tucker R",92,0,0,0,0,8,Small (10-20 Students),Undergraduate,4.0,2008,4.0,Spring
CS1050,VAZIRANIVIJAYV,CS1050,CS 1050,X,2008,"Vazirani, Vijay V",36,28,18,3,0,15,Large (31-49 Students),Undergraduate,3.15,2008,3.1,Spring
CS1050,BOLDYREVAALEXANDRAO,CS1050,CS 1050,B,2008,"Boldyreva, Alexandra O",20,45,16,5,7,7,Large (31-49 Students),Undergraduate,2.73,2008,3.1,Spring
CS1050,SZYMANSKAEDYTAB,CS1050,CS 1050,A,2008,"Szymanska, Edyta B",22,24,18,4,9,22,Large (31-49 Students),Undergraduate,2.6,2008,3.1,Spring
CS1050,LIPTONRICHARD,CS1050,CS 1050,C,2008,"Lipton, Richard",90,2,2,0,2,4,Very Large (50 Students or More),Undergraduate,3.85,2008,3.1,Spring
CS1050,MIHAILKALOMIRE-ELENI,CS1050,CS 1050,A,2008,"Mihail, Kalomire-Eleni",47,31,10,5,4,4,Very Large (50 Students or More),Undergraduate,3.17,2008,3.1,Fall
CS1050,VAZIRANIVIJAYV,CS1050,CS 1050,X,2009,"Vazirani, Vijay V",44,30,12,0,2,12,Very Large (50 Students or More),Undergraduate,3.3,2009,2.935,Spring
CS1050,BOLDYREVAALEXANDRAO,CS1050,CS 1050,B,2009,"Boldyreva, Alexandra O",27,35,13,2,2,22,Very Large (50 Students or More),Undergraduate,3.08,2009,2.935,Spring
CS1050,ZEGURAELLEN,CS1050,CS 1050,A,2009,"Zegura, Ellen",26,33,27,2,5,8,Very Large (50 Students or More),Undergraduate,2.8,2009,2.935,Spring
